Location,Variant,Time,AgeGrp,ASFR
China,Low,2058,50-54,0.01
China,Low,2059,10-14,0.02
China,Low,2059,15-19,3.587
China,Low,2059,20-24,21.113
China,Low,2059,25-29,53.56
China,Low,2059,30-34,62.194
China,Low,2059,35-39,32.031
China,Low,2059,40-44,7.38
China,Low,2059,45-49,0.494
China,Low,2059,50-54,0.01
China,Low,2060,10-14,0.021
China,Low,2060,15-19,3.621
China,Low,2060,20-24,21.23
China,Low,2060,25-29,53.747
China,Low,2060,30-34,62.551
China,Low,2060,35-39,32.833
China,Low,2060,40-44,7.196
China,Low,2060,45-49,0.491
China,Low,2060,50-54,0.01
China,Low,2061,10-14,0.021
China,Low,2061,15-19,3.681
China,Low,2061,20-24,21.476
China,Low,2061,25-29,54.055
China,Low,2061,30-34,63.415
China,Low,2061,35-39,33.862
China,Low,2061,40-44,7.038
China,Low,2061,45-49,0.49
China,Low,2061,50-54,0.01
China,Low,2062,10-14,0.021
China,Low,2062,15-19,3.701
China,Low,2062,20-24,21.503
China,Low,2062,25-29,53.863
China,Low,2062,30-34,63.514
China,Low,2062,35-39,33.995
China,Low,2062,40-44,6.89
China,Low,2062,45-49,0.495
China,Low,2062,50-54,0.01
China,Low,2063,10-14,0.022
China,Low,2063,15-19,3.747
China,Low,2063,20-24,21.666
China,Low,2063,25-29,54.148
China,Low,2063,30-34,63.798
China,Low,2063,35-39,33.85
China,Low,2063,40-44,6.867
China,Low,2063,45-49,0.49
China,Low,2063,50-54,0.01
China,Low,2064,10-14,0.022
China,Low,2064,15-19,3.777
China,Low,2064,20-24,21.733
China,Low,2064,25-29,54.216
China,Low,2064,30-34,63.836
China,Low,2064,35-39,33.799
China,Low,2064,40-44,7.037
China,Low,2064,45-49,0.472
China,Low,2064,50-54,0.01
China,Low,2065,10-14,0.022
China,Low,2065,15-19,3.797
China,Low,2065,20-24,21.746
China,Low,2065,25-29,54.157
China,Low,2065,30-34,63.77
China,Low,2065,35-39,33.892
China,Low,2065,40-44,7.341
China,Low,2065,45-49,0.451
China,Low,2065,50-54,0.01
China,Low,2066,10-14,0.022
China,Low,2066,15-19,3.844
China,Low,2066,20-24,21.896
China,Low,2066,25-29,54.416
China,Low,2066,30-34,64.186
China,Low,2066,35-39,34.41
China,Low,2066,40-44,7.676
China,Low,2066,45-49,0.433
China,Low,2066,50-54,0.01
China,Low,2067,10-14,0.022
China,Low,2067,15-19,3.883
China,Low,2067,20-24,22.021
China,Low,2067,25-29,54.625
China,Low,2067,30-34,64.515
China,Low,2067,35-39,34.618
China,Low,2067,40-44,7.729
China,Low,2067,45-49,0.421
China,Low,2067,50-54,0.01
China,Low,2068,10-14,0.022
China,Low,2068,15-19,3.876
China,Low,2068,20-24,21.936
China,Low,2068,25-29,54.304
China,Low,2068,30-34,64.118
China,Low,2068,35-39,34.152
China,Low,2068,40-44,7.503
China,Low,2068,45-49,0.414
China,Low,2068,50-54,0.009
China,Low,2069,10-14,0.022
China,Low,2069,15-19,3.911
China,Low,2069,20-24,22.123
China,Low,2069,25-29,54.648
China,Low,2069,30-34,64.497
China,Low,2069,35-39,34.266
China,Low,2069,40-44,7.514
China,Low,2069,45-49,0.433
China,Low,2069,50-54,0.009
China,Low,2070,10-14,0.022
China,Low,2070,15-19,3.936
China,Low,2070,20-24,22.271
China,Low,2070,25-29,54.902
China,Low,2070,30-34,64.734
China,Low,2070,35-39,34.486
China,Low,2070,40-44,7.629
China,Low,2070,45-49,0.463
China,Low,2070,50-54,0.009
China,Low,2071,10-14,0.022
China,Low,2071,15-19,3.963
China,Low,2071,20-24,22.426
China,Low,2071,25-29,55.16
China,Low,2071,30-34,64.933
China,Low,2071,35-39,34.877
China,Low,2071,40-44,7.826
China,Low,2071,45-49,0.49
China,Low,2071,50-54,0.008
China,Low,2072,10-14,0.022
China,Low,2072,15-19,3.993
China,Low,2072,20-24,22.602
China,Low,2072,25-29,55.485
China,Low,2072,30-34,65.211
China,Low,2072,35-39,35.248
China,Low,2072,40-44,7.883
China,Low,2072,45-49,0.492
China,Low,2072,50-54,0.008
China,Low,2073,10-14,0.021
China,Low,2073,15-19,3.983
China,Low,2073,20-24,22.61
China,Low,2073,25-29,55.465
China,Low,2073,30-34,65.079
China,Low,2073,35-39,35.241
China,Low,2073,40-44,7.749
China,Low,2073,45-49,0.475
China,Low,2073,50-54,0.008
China,Low,2074,10-14,0.021
China,Low,2074,15-19,4.0
China,Low,2074,20-24,22.826
China,Low,2074,25-29,55.997
China,Low,2074,30-34,65.587
China,Low,2074,35-39,35.557
China,Low,2074,40-44,7.789
China,Low,2074,45-49,0.478
China,Low,2074,50-54,0.008
China,Low,2075,10-14,0.021
China,Low,2075,15-19,3.974
China,Low,2075,20-24,22.825
China,Low,2075,25-29,56.007
China,Low,2075,30-34,65.468
China,Low,2075,35-39,35.497
China,Low,2075,40-44,7.839
China,Low,2075,45-49,0.487
China,Low,2075,50-54,0.009
China,Low,2076,10-14,0.021
China,Low,2076,15-19,3.941
China,Low,2076,20-24,22.812
China,Low,2076,25-29,55.993
China,Low,2076,30-34,65.29
China,Low,2076,35-39,35.389
China,Low,2076,40-44,7.951
China,Low,2076,45-49,0.501
China,Low,2076,50-54,0.009
China,Low,2077,10-14,0.021
China,Low,2077,15-19,3.925
China,Low,2077,20-24,22.9
China,Low,2077,25-29,56.228
China,Low,2077,30-34,65.422
China,Low,2077,35-39,35.443
China,Low,2077,40-44,8.062
China,Low,2077,45-49,0.502
China,Low,2077,50-54,0.01
China,Low,2078,10-14,0.021
China,Low,2078,15-19,3.909
China,Low,2078,20-24,22.959
China,Low,2078,25-29,56.455
China,Low,2078,30-34,65.579
China,Low,2078,35-39,35.51
China,Low,2078,40-44,8.112
China,Low,2078,45-49,0.492
China,Low,2078,50-54,0.009
China,Low,2079,10-14,0.021
China,Low,2079,15-19,3.895
China,Low,2079,20-24,22.996
China,Low,2079,25-29,56.69
China,Low,2079,30-34,65.76
China,Low,2079,35-39,35.59
China,Low,2079,40-44,8.153
China,Low,2079,45-49,0.493
China,Low,2079,50-54,0.009
China,Low,2080,10-14,0.021
China,Low,2080,15-19,3.87
China,Low,2080,20-24,22.898
China,Low,2080,25-29,56.626
China,Low,2080,30-34,65.592
China,Low,2080,35-39,35.467
China,Low,2080,40-44,8.131
China,Low,2080,45-49,0.499
China,Low,2080,50-54,0.009
China,Low,2081,10-14,0.021
China,Low,2081,15-19,3.875
China,Low,2081,20-24,22.963
China,Low,2081,25-29,57.006
China,Low,2081,30-34,65.921
China,Low,2081,35-39,35.593
China,Low,2081,40-44,8.162
China,Low,2081,45-49,0.513
China,Low,2081,50-54,0.01
China,Low,2082,10-14,0.021
China,Low,2082,15-19,3.876
China,Low,2082,20-24,23.01
China,Low,2082,25-29,57.331
China,Low,2082,30-34,66.205
China,Low,2082,35-39,35.699
China,Low,2082,40-44,8.187
China,Low,2082,45-49,0.523
China,Low,2082,50-54,0.01
China,Low,2083,10-14,0.021
China,Low,2083,15-19,3.846
China,Low,2083,20-24,22.832
China,Low,2083,25-29,57.059
China,Low,2083,30-34,65.877
China,Low,2083,35-39,35.459
China,Low,2083,40-44,8.131
China,Low,2083,45-49,0.523
China,Low,2083,50-54,0.01
China,Low,2084,10-14,0.021
China,Low,2084,15-19,3.847
China,Low,2084,20-24,22.834
China,Low,2084,25-29,57.191
China,Low,2084,30-34,66.069
China,Low,2084,35-39,35.486
China,Low,2084,40-44,8.137
China,Low,2084,45-49,0.526
China,Low,2084,50-54,0.01
China,Low,2085,10-14,0.021
China,Low,2085,15-19,3.849
China,Low,2085,20-24,22.852
China,Low,2085,25-29,57.286
China,Low,2085,30-34,66.236
China,Low,2085,35-39,35.492
China,Low,2085,40-44,8.132
China,Low,2085,45-49,0.527
China,Low,2085,50-54,0.01
China,Low,2086,10-14,0.021
China,Low,2086,15-19,3.852
China,Low,2086,20-24,22.863
China,Low,2086,25-29,57.343
China,Low,2086,30-34,66.382
China,Low,2086,35-39,35.47
China,Low,2086,40-44,8.113
China,Low,2086,45-49,0.526
China,Low,2086,50-54,0.01
China,Low,2087,10-14,0.021
China,Low,2087,15-19,3.826
China,Low,2087,20-24,22.715
China,Low,2087,25-29,57.007
China,Low,2087,30-34,66.075
China,Low,2087,35-39,35.221
China,Low,2087,40-44,8.042
China,Low,2087,45-49,0.523
China,Low,2087,50-54,0.01
China,Low,2088,10-14,0.021
China,Low,2088,15-19,3.832
China,Low,2088,20-24,22.727
China,Low,2088,25-29,57.029
China,Low,2088,30-34,66.213
China,Low,2088,35-39,35.231
China,Low,2088,40-44,8.02
China,Low,2088,45-49,0.522
China,Low,2088,50-54,0.01
China,Low,2089,10-14,0.021
China,Low,2089,15-19,3.838
China,Low,2089,20-24,22.696
China,Low,2089,25-29,56.934
China,Low,2089,30-34,66.234
China,Low,2089,35-39,35.181
China,Low,2089,40-44,7.977
China,Low,2089,45-49,0.52
China,Low,2089,50-54,0.01
China,Low,2090,10-14,0.021
China,Low,2090,15-19,3.849
China,Low,2090,20-24,22.694
China,Low,2090,25-29,56.932
China,Low,2090,30-34,66.339
China,Low,2090,35-39,35.17
China,Low,2090,40-44,7.939
China,Low,2090,45-49,0.518
China,Low,2090,50-54,0.01
China,Low,2091,10-14,0.022
China,Low,2091,15-19,3.849
China,Low,2091,20-24,22.6
China,Low,2091,25-29,56.687
China,Low,2091,30-34,66.171
China,Low,2091,35-39,35.005
China,Low,2091,40-44,7.86
China,Low,2091,45-49,0.513
China,Low,2091,50-54,0.01
China,Low,2092,10-14,0.022
China,Low,2092,15-19,3.899
China,Low,2092,20-24,22.784
China,Low,2092,25-29,57.145
China,Low,2092,30-34,66.829
China,Low,2092,35-39,35.289
China,Low,2092,40-44,7.887
China,Low,2092,45-49,0.514
China,Low,2092,50-54,0.01
China,Low,2093,10-14,0.022
China,Low,2093,15-19,3.899
China,Low,2093,20-24,22.692
China,Low,2093,25-29,56.876
China,Low,2093,30-34,66.618
China,Low,2093,35-39,35.164
China,Low,2093,40-44,7.827
China,Low,2093,45-49,0.509
China,Low,2093,50-54,0.01
China,Low,2094,10-14,0.022
China,Low,2094,15-19,3.93
China,Low,2094,20-24,22.811
China,Low,2094,25-29,57.097
China,Low,2094,30-34,66.969
China,Low,2094,35-39,35.379
China,Low,2094,40-44,7.841
China,Low,2094,45-49,0.507
China,Low,2094,50-54,0.01
China,Low,2095,10-14,0.022
China,Low,2095,15-19,3.944
China,Low,2095,20-24,22.847
China,Low,2095,25-29,57.103
China,Low,2095,30-34,67.049
China,Low,2095,35-39,35.474
China,Low,2095,40-44,7.823
China,Low,2095,45-49,0.503
China,Low,2095,50-54,0.01
China,Low,2096,10-14,0.022
China,Low,2096,15-19,3.975
China,Low,2096,20-24,22.978
China,Low,2096,25-29,57.313
China,Low,2096,30-34,67.363
China,Low,2096,35-39,35.718
China,Low,2096,40-44,7.83
China,Low,2096,45-49,0.5
China,Low,2096,50-54,0.01
China,Low,2097,10-14,0.023
China,Low,2097,15-19,3.988
China,Low,2097,20-24,23.01
China,Low,2097,25-29,57.267
China,Low,2097,30-34,67.378
China,Low,2097,35-39,35.804
China,Low,2097,40-44,7.811
China,Low,2097,45-49,0.496
China,Low,2097,50-54,0.01
China,Low,2098,10-14,0.023
China,Low,2098,15-19,4.018
China,Low,2098,20-24,23.134
China,Low,2098,25-29,57.476
China,Low,2098,30-34,67.648
China,Low,2098,35-39,36.037
China,Low,2098,40-44,7.849
China,Low,2098,45-49,0.496
China,Low,2098,50-54,0.01
China,Low,2099,10-14,0.023
China,Low,2099,15-19,4.044
China,Low,2099,20-24,23.238
China,Low,2099,25-29,57.67
China,Low,2099,30-34,67.872
China,Low,2099,35-39,36.242
China,Low,2099,40-44,7.9
China,Low,2099,45-49,0.495
China,Low,2099,50-54,0.01
China,Low,2100,10-14,0.023
China,Low,2100,15-19,4.028
China,Low,2100,20-24,23.092
China,Low,2100,25-29,57.26
China,Low,2100,30-34,67.374
China,Low,2100,35-39,36.032
China,Low,2100,40-44,7.873
China,Low,2100,45-49,0.489
China,Low,2100,50-54,0.01
China,Constant fertility,2022,10-14,0.122
China,Constant fertility,2022,15-19,11.146
China,Constant fertility,2022,20-24,48.901
China,Constant fertility,2022,25-29,80.63
China,Constant fertility,2022,30-34,58.638
China,Constant fertility,2022,35-39,27.987
China,Constant fertility,2022,40-44,6.725
China,Constant fertility,2022,45-49,0.872
China,Constant fertility,2022,50-54,0.12
China,Constant fertility,2023,10-14,0.122
China,Constant fertility,2023,15-19,11.106
China,Constant fertility,2023,20-24,48.927
China,Constant fertility,2023,25-29,80.63
China,Constant fertility,2023,30-34,58.225
China,Constant fertility,2023,35-39,28.059
China,Constant fertility,2023,40-44,6.665
China,Constant fertility,2023,45-49,0.874
China,Constant fertility,2023,50-54,0.118
China,Constant fertility,2024,10-14,0.122
China,Constant fertility,2024,15-19,11.076
China,Constant fertility,2024,20-24,48.954
China,Constant fertility,2024,25-29,80.621
China,Constant fertility,2024,30-34,58.024
China,Constant fertility,2024,35-39,27.842
China,Constant fertility,2024,40-44,6.542
China,Constant fertility,2024,45-49,0.887
China,Constant fertility,2024,50-54,0.117
China,Constant fertility,2025,10-14,0.123
China,Constant fertility,2025,15-19,11.091
China,Constant fertility,2025,20-24,48.782
China,Constant fertility,2025,25-29,80.591
China,Constant fertility,2025,30-34,58.32
China,Constant fertility,2025,35-39,27.697
China,Constant fertility,2025,40-44,6.522
China,Constant fertility,2025,45-49,0.903
China,Constant fertility,2025,50-54,0.115
China,Constant fertility,2026,10-14,0.125
China,Constant fertility,2026,15-19,11.166
China,Constant fertility,2026,20-24,48.539
China,Constant fertility,2026,25-29,80.589
China,Constant fertility,2026,30-34,58.705
China,Constant fertility,2026,35-39,27.394
China,Constant fertility,2026,40-44,6.585
China,Constant fertility,2026,45-49,0.914
China,Constant fertility,2026,50-54,0.114
China,Constant fertility,2027,10-14,0.125
China,Constant fertility,2027,15-19,11.177
China,Constant fertility,2027,20-24,48.41
China,Constant fertility,2027,25-29,80.622
China,Constant fertility,2027,30-34,58.786
China,Constant fertility,2027,35-39,26.967
China,Constant fertility,2027,40-44,6.717
China,Constant fertility,2027,45-49,0.923
China,Constant fertility,2027,50-54,0.113
China,Constant fertility,2028,10-14,0.126
China,Constant fertility,2028,15-19,11.15
China,Constant fertility,2028,20-24,48.317
China,Constant fertility,2028,25-29,80.63
China,Constant fertility,2028,30-34,58.81
China,Constant fertility,2028,35-39,26.647
China,Constant fertility,2028,40-44,6.732
China,Constant fertility,2028,45-49,0.917
China,Constant fertility,2028,50-54,0.114
China,Constant fertility,2029,10-14,0.129
China,Constant fertility,2029,15-19,11.165
China,Constant fertility,2029,20-24,48.256
China,Constant fertility,2029,25-29,80.599
China,Constant fertility,2029,30-34,58.846
China,Constant fertility,2029,35-39,26.498
China,Constant fertility,2029,40-44,6.628
China,Constant fertility,2029,45-49,0.906
China,Constant fertility,2029,50-54,0.117
China,Constant fertility,2030,10-14,0.135
China,Constant fertility,2030,15-19,11.263
China,Constant fertility,2030,20-24,48.287
China,Constant fertility,2030,25-29,80.577
China,Constant fertility,2030,30-34,59.002
China,Constant fertility,2030,35-39,26.737
China,Constant fertility,2030,40-44,6.571
China,Constant fertility,2030,45-49,0.905
China,Constant fertility,2030,50-54,0.12
China,Constant fertility,2031,10-14,0.142
China,Constant fertility,2031,15-19,11.38
China,Constant fertility,2031,20-24,48.44
China,Constant fertility,2031,25-29,80.583
China,Constant fertility,2031,30-34,59.158
China,Constant fertility,2031,35-39,27.041
China,Constant fertility,2031,40-44,6.432
China,Constant fertility,2031,45-49,0.911
China,Constant fertility,2031,50-54,0.122
China,Constant fertility,2032,10-14,0.143
China,Constant fertility,2032,15-19,11.338
China,Constant fertility,2032,20-24,48.454
China,Constant fertility,2032,25-29,80.585
China,Constant fertility,2032,30-34,59.186
China,Constant fertility,2032,35-39,27.104
China,Constant fertility,2032,40-44,6.228
China,Constant fertility,2032,45-49,0.922
China,Constant fertility,2032,50-54,0.125
China,Constant fertility,2033,10-14,0.14
China,Constant fertility,2033,15-19,11.394
China,Constant fertility,2033,20-24,48.429
China,Constant fertility,2033,25-29,80.58
China,Constant fertility,2033,30-34,59.168
China,Constant fertility,2033,35-39,27.123
China,Constant fertility,2033,40-44,6.094
China,Constant fertility,2033,45-49,0.923
China,Constant fertility,2033,50-54,0.123
China,Constant fertility,2034,10-14,0.135
China,Constant fertility,2034,15-19,11.656
China,Constant fertility,2034,20-24,48.467
China,Constant fertility,2034,25-29,80.579
China,Constant fertility,2034,30-34,59.152
China,Constant fertility,2034,35-39,27.153
China,Constant fertility,2034,40-44,6.053
China,Constant fertility,2034,45-49,0.914
China,Constant fertility,2034,50-54,0.121
China,Constant fertility,2035,10-14,0.129
China,Constant fertility,2035,15-19,12.016
China,Constant fertility,2035,20-24,48.638
China,Constant fertility,2035,25-29,80.596
China,Constant fertility,2035,30-34,59.267
China,Constant fertility,2035,35-39,27.283
China,Constant fertility,2035,40-44,6.164
China,Constant fertility,2035,45-49,0.909
China,Constant fertility,2035,50-54,0.122
China,Constant fertility,2036,10-14,0.128
China,Constant fertility,2036,15-19,12.348
China,Constant fertility,2036,20-24,48.904
China,Constant fertility,2036,25-29,80.616
China,Constant fertility,2036,30-34,59.429
China,Constant fertility,2036,35-39,27.407
China,Constant fertility,2036,40-44,6.287
China,Constant fertility,2036,45-49,0.896
China,Constant fertility,2036,50-54,0.122
China,Constant fertility,2037,10-14,0.128
China,Constant fertility,2037,15-19,12.371
China,Constant fertility,2037,20-24,48.831
China,Constant fertility,2037,25-29,80.589
China,Constant fertility,2037,30-34,59.515
China,Constant fertility,2037,35-39,27.424
China,Constant fertility,2037,40-44,6.311
China,Constant fertility,2037,45-49,0.877
China,Constant fertility,2037,50-54,0.124
China,Constant fertility,2038,10-14,0.127
China,Constant fertility,2038,15-19,12.142
China,Constant fertility,2038,20-24,48.991
China,Constant fertility,2038,25-29,80.577
China,Constant fertility,2038,30-34,59.576
China,Constant fertility,2038,35-39,27.411
China,Constant fertility,2038,40-44,6.32
China,Constant fertility,2038,45-49,0.867
China,Constant fertility,2038,50-54,0.125
China,Constant fertility,2039,10-14,0.127
China,Constant fertility,2039,15-19,11.816
China,Constant fertility,2039,20-24,49.519
China,Constant fertility,2039,25-29,80.606
China,Constant fertility,2039,30-34,59.617
China,Constant fertility,2039,35-39,27.402
China,Constant fertility,2039,40-44,6.335
China,Constant fertility,2039,45-49,0.863
China,Constant fertility,2039,50-54,0.123
China,Constant fertility,2040,10-14,0.127
China,Constant fertility,2040,15-19,11.551
China,Constant fertility,2040,20-24,50.25
China,Constant fertility,2040,25-29,80.64
China,Constant fertility,2040,30-34,59.596
China,Constant fertility,2040,35-39,27.496
China,Constant fertility,2040,40-44,6.397
China,Constant fertility,2040,45-49,0.872
China,Constant fertility,2040,50-54,0.122
China,Constant fertility,2041,10-14,0.126
China,Constant fertility,2041,15-19,11.489
China,Constant fertility,2041,20-24,51.073
China,Constant fertility,2041,25-29,80.626
China,Constant fertility,2041,30-34,59.493
China,Constant fertility,2041,35-39,27.625
China,Constant fertility,2041,40-44,6.451
China,Constant fertility,2041,45-49,0.883
China,Constant fertility,2041,50-54,0.118
China,Constant fertility,2042,10-14,0.126
China,Constant fertility,2042,15-19,11.49
China,Constant fertility,2042,20-24,51.137
China,Constant fertility,2042,25-29,80.582
China,Constant fertility,2042,30-34,59.485
China,Constant fertility,2042,35-39,27.694
China,Constant fertility,2042,40-44,6.451
China,Constant fertility,2042,45-49,0.885
China,Constant fertility,2042,50-54,0.114
China,Constant fertility,2043,10-14,0.125
China,Constant fertility,2043,15-19,11.474
China,Constant fertility,2043,20-24,50.655
China,Constant fertility,2043,25-29,80.636
China,Constant fertility,2043,30-34,59.502
China,Constant fertility,2043,35-39,27.744
China,Constant fertility,2043,40-44,6.444
China,Constant fertility,2043,45-49,0.886
China,Constant fertility,2043,50-54,0.113
China,Constant fertility,2044,10-14,0.125
China,Constant fertility,2044,15-19,11.454
China,Constant fertility,2044,20-24,49.992
China,Constant fertility,2044,25-29,80.722
China,Constant fertility,2044,30-34,59.476
China,Constant fertility,2044,35-39,27.777
China,Constant fertility,2044,40-44,6.446
China,Constant fertility,2044,45-49,0.888
China,Constant fertility,2044,50-54,0.111
China,Constant fertility,2045,10-14,0.124
China,Constant fertility,2045,15-19,11.43
China,Constant fertility,2045,20-24,49.339
China,Constant fertility,2045,25-29,80.743
China,Constant fertility,2045,30-34,59.361
China,Constant fertility,2045,35-39,27.757
